,State,Age Group,Peak,Adult respiratory distress syndrome,All other conditions and causes (residual),Alzheimer disease,Cardiac arrest,Cardiac arrhythmia,Cerebrovascular diseases,Chronic lower respiratory diseases,Diabetes,Heart failure,Hypertensive diseases,Influenza and pneumonia,"Intentional and unintentional injury, poisoning, and other adverse events",Ischemic heart disease,Malignant neoplasms,Obesity,Other diseases of the circulatory system,Other diseases of the respiratory system,Renal failure,Respiratory arrest,Respiratory failure,Sepsis,Vascular and unspecified dementia,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Tables Death Rate,Average Age of Death,Average Age,Population,LATITUDE,LONGITUDE
729,South Carolina,55-64,Second,123.0,403.0,0.0,45.0,24.0,0.0,38.0,92.0,15.0,71.0,367.0,0.0,40.0,0.0,14.0,42.0,11.0,136.0,0.0,389.0,121.0,0.0,720.0,5076.0,593.0,394.0,0.0,921.0,0.07674032514914869,419.90836982167264,416.20032595744556,4823329,238.17623199999997,-567.0771540000001
731,South Carolina,65-74,Second,179.0,801.0,0.0,137.0,104.0,70.0,151.0,175.0,115.0,136.0,712.0,14.0,152.0,53.0,26.0,132.0,99.0,319.0,0.0,736.0,224.0,0.0,1427.0,7995.0,1157.0,783.0,0.0,1802.0,0.14343044348061085,488.49368401253946,484.2843024886085,3994200,238.17623199999997,-567.0771540000001
733,South Carolina,75-84,Second,135.0,855.0,0.0,120.0,232.0,88.0,185.0,171.0,186.0,177.0,813.0,0.0,250.0,54.0,0.0,153.0,71.0,300.0,0.0,846.0,175.0,95.0,1697.0,9158.0,1309.0,877.0,0.0,2132.0,0.37257500402629373,556.6606292218517,550.5581845221863,1925091,238.17623199999997,-567.0771540000001
735,South Carolina,85+,Second,27.0,617.0,70.0,57.0,193.0,57.0,107.0,87.0,173.0,134.0,515.0,22.0,155.0,27.0,0.0,66.0,26.0,170.0,10.0,521.0,83.0,164.0,1309.0,8663.0,908.0,554.0,0.0,1667.0,0.6495131030678749,595.0,595.0,639870,238.17623199999997,-567.0771540000001
739,South Dakota,0-24,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.004945377556723543,75.63693217824517,82.81353904113263,2088464,308.10077899999993,-693.016485
741,South Dakota,25-34,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.010258362733293325,208.22237762692455,206.39173606098484,795214,308.10077899999993,-693.016485
743,South Dakota,35-44,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,0.012835896038450301,279.6528973493108,275.06655131106083,736274,308.10077899999993,-693.016485
745,South Dakota,45-54,Second,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,284.0,0.0,0.0,0.0,44.0,0.027857770677655935,350.9077126594468,347.1919584406809,662956,308.10077899999993,-693.016485
747,South Dakota,55-64,Second,0.0,79.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,130.0,742.0,109.0,76.0,0.0,186.0,0.05629815375432372,420.0402102088573,416.6225942918429,822367,308.10077899999993,-693.016485
749,South Dakota,65-74,Second,42.0,185.0,0.0,18.0,0.0,12.0,34.0,74.0,29.0,53.0,156.0,0.0,23.0,11.0,0.0,10.0,10.0,30.0,0.0,149.0,18.0,0.0,332.0,1267.0,255.0,186.0,0.0,409.0,0.12061327509582043,486.9317120766656,482.5559092539454,624512,308.10077899999993,-693.016485
751,South Dakota,75-84,Second,32.0,239.0,34.0,0.0,23.0,11.0,69.0,76.0,37.0,76.0,151.0,0.0,45.0,13.0,0.0,27.0,0.0,43.0,0.0,152.0,0.0,20.0,435.0,1491.0,262.0,178.0,0.0,529.0,0.32250767089426513,558.7864678126302,552.4009599232062,291690,308.10077899999993,-693.016485
753,South Dakota,85+,Second,12.0,338.0,102.0,0.0,82.0,35.0,68.0,101.0,87.0,168.0,187.0,0.0,99.0,24.0,0.0,36.0,0.0,41.0,13.0,156.0,10.0,116.0,692.0,2299.0,324.0,212.0,0.0,805.0,0.5687187388539314,595.0,595.0,146895,308.10077899999993,-693.016485
757,Tennessee,0-24,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.0,0.0,0.0,0.0,0.0,0.005281168801593595,77.46540603803241,85.24881644076531,14806610,250.65662999999998,-604.513952
759,Tennessee,25-34,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1363.0,0.0,0.0,0.0,40.0,0.012576111429370939,208.94160394257366,205.69773636850292,6590472,250.65662999999998,-604.513952
761,Tennessee,35-44,Second,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,148.0,2049.0,106.0,36.0,0.0,196.0,0.01910036613699049,278.88247842213707,276.04761938625904,5905977,250.65662999999998,-604.513952
763,Tennessee,45-54,Second,54.0,250.0,0.0,34.0,0.0,0.0,0.0,76.0,0.0,42.0,259.0,0.0,0.0,0.0,56.0,30.0,0.0,29.0,0.0,228.0,55.0,0.0,493.0,3782.0,408.0,273.0,0.0,629.0,0.03987134005874396,351.2443177984922,346.77489602355456,6091043,250.65662999999998,-604.513952
765,Tennessee,55-64,Second,146.0,556.0,0.0,94.0,30.0,66.0,99.0,221.0,51.0,189.0,681.0,0.0,97.0,37.0,80.0,90.0,36.0,171.0,0.0,584.0,172.0,0.0,1242.0,8251.0,1081.0,726.0,0.0,1599.0,0.08471236461773515,419.47970144851166,415.8640596111327,6262186,250.65662999999998,-604.513952
767,Tennessee,65-74,Second,240.0,1054.0,0.0,200.0,175.0,121.0,264.0,371.0,153.0,360.0,1271.0,27.0,253.0,147.0,65.0,168.0,141.0,256.0,13.0,1183.0,312.0,71.0,2513.0,12728.0,2084.0,1375.0,0.0,3231.0,0.1622895969077945,488.00800223793885,483.9337463090478,4769772,250.65662999999998,-604.513952
769,Tennessee,75-84,Second,160.0,1302.0,90.0,214.0,286.0,165.0,338.0,396.0,258.0,476.0,1494.0,31.0,366.0,138.0,25.0,214.0,136.0,297.0,29.0,1253.0,290.0,268.0,3061.0,14430.0,2412.0,1639.0,0.0,3846.0,0.40705532319843774,557.0021651592075,551.1849230516007,2381596,250.65662999999998,-604.513952
771,Tennessee,85+,Second,49.0,972.0,188.0,116.0,288.0,144.0,184.0,216.0,225.0,468.0,1128.0,34.0,258.0,60.0,0.0,131.0,69.0,183.0,38.0,821.0,129.0,493.0,2542.0,13605.0,1832.0,1191.0,0.0,3186.0,0.6923845261335373,595.0,595.0,852383,250.65662999999998,-604.513952
775,Texas,0-24,Second,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,3707.0,37.0,11.0,0.0,63.0,0.004092420218512416,74.11929685145668,83.8407995326492,71163673,216.33670800000002,-681.5591579999999
777,Texas,25-34,Second,22.0,131.0,0.0,11.0,0.0,0.0,0.0,16.0,0.0,0.0,169.0,0.0,0.0,0.0,91.0,0.0,0.0,13.0,0.0,77.0,12.0,0.0,353.0,3642.0,262.0,170.0,0.0,436.0,0.007439117872854695,208.51224720779553,206.33668750659584,29649333,216.33670800000002,-681.5591579999999
779,Texas,35-44,Second,125.0,325.0,0.0,68.0,0.0,0.0,0.0,185.0,0.0,119.0,499.0,0.0,11.0,0.0,208.0,24.0,22.0,137.0,0.0,284.0,115.0,0.0,902.0,5646.0,670.0,501.0,0.0,1071.0,0.012055749387945978,278.3898440284858,275.6371437686335,27449541,216.33670800000002,-681.5591579999999
781,Texas,45-54,Second,316.0,952.0,0.0,215.0,62.0,73.0,50.0,550.0,60.0,414.0,1418.0,28.0,128.0,38.0,378.0,127.0,113.0,412.0,0.0,933.0,382.0,0.0,2449.0,11071.0,1869.0,1430.0,0.0,2893.0,0.026791882095858456,351.2656823801542,345.826132053089,24842342,216.33670800000002,-681.5591579999999
783,Texas,55-64,Second,738.0,2390.0,0.0,484.0,334.0,250.0,305.0,1320.0,275.0,1141.0,3252.0,120.0,505.0,222.0,556.0,391.0,338.0,918.0,26.0,2233.0,814.0,0.0,5681.0,24237.0,4390.0,3350.0,0.0,6734.0,0.06537596662528813,419.613897983554,415.3827021236835,22924132,216.33670800000002,-681.5591579999999
785,Texas,65-74,Second,991.0,3973.0,87.0,656.0,699.0,399.0,730.0,2158.0,612.0,2097.0,5427.0,185.0,1018.0,421.0,538.0,623.0,551.0,1487.0,60.0,3715.0,1305.0,214.0,9280.0,36643.0,7497.0,5710.0,0.0,11078.0,0.13778313426300884,488.0386159044858,483.44297754860963,15715196,216.33670800000002,-681.5591579999999
787,Texas,75-84,Second,682.0,4120.0,316.0,607.0,938.0,481.0,922.0,1768.0,826.0,2241.0,5340.0,168.0,1275.0,458.0,185.0,675.0,533.0,1375.0,128.0,3764.0,1117.0,671.0,9562.0,39833.0,7625.0,5677.0,0.0,11526.0,0.3616656320169568,557.4582826128491,551.4131596625282,7565194,216.33670800000002,-681.5591579999999
789,Texas,85+,Second,232.0,3283.0,635.0,381.0,1001.0,461.0,671.0,931.0,890.0,1915.0,3717.0,160.0,1017.0,281.0,31.0,477.0,336.0,855.0,90.0,2419.0,593.0,1255.0,7748.0,40573.0,5703.0,3957.0,0.0,9505.0,0.6204564049839973,595.0,595.0,2859213,216.33670800000002,-681.5591579999999
793,United States,0-24,Second,86.0,353.0,0.0,69.0,14.0,22.0,25.0,54.0,14.0,15.0,239.0,61.0,7.0,39.0,118.0,74.0,45.0,40.0,9.0,168.0,68.0,0.0,620.0,35711.0,676.0,241.0,7.0,1061.0,0.004173077986342833,77.78465803230299,85.54028224239802,719747357,262.622738,-645.211672
795,United States,25-34,Second,318.0,1007.0,0.0,322.0,58.0,54.0,86.0,299.0,60.0,192.0,1064.0,135.0,47.0,71.0,548.0,213.0,137.0,228.0,42.0,736.0,250.0,1.0,2293.0,42789.0,1863.0,1072.0,9.0,3089.0,0.009039721335284412,208.42361849335975,206.1774555032702,318375925,262.622738,-645.211672
797,United States,35-44,Second,884.0,2446.0,3.0,936.0,151.0,191.0,225.0,1069.0,213.0,787.0,2922.0,238.0,202.0,194.0,1190.0,486.0,313.0,703.0,96.0,2151.0,769.0,5.0,5877.0,63218.0,4629.0,2950.0,11.0,7561.0,0.013693399878684433,278.27999491428017,275.7044895675332,290011274,262.622738,-645.211672
799,United States,45-54,Second,2746.0,6996.0,14.0,2832.0,599.0,640.0,741.0,3437.0,675.0,2673.0,9069.0,472.0,977.0,683.0,2414.0,1321.0,922.0,2162.0,309.0,6906.0,2330.0,28.0,17152.0,116012.0,13303.0,9253.0,37.0,21225.0,0.02760453140363097,351.6956660508515,346.8683568082893,285716333,262.622738,-645.211672
801,United States,55-64,Second,6518.0,18772.0,113.0,6723.0,2186.0,1927.0,3227.0,9174.0,2138.0,7787.0,23885.0,1056.0,3626.0,2351.0,3834.0,3319.0,2457.0,5655.0,880.0,19287.0,6088.0,378.0,44780.0,270309.0,36219.0,25066.0,111.0,56002.0,0.06233703633770346,419.930849392848,415.844567664491,297109484,262.622738,-645.211672
803,United States,65-74,Second,10079.0,34682.0,830.0,10791.0,5516.0,3974.0,8156.0,16063.0,5317.0,15213.0,43242.0,1704.0,8651.0,4991.0,4132.0,5855.0,4214.0,10092.0,1620.0,36236.0,10315.0,2552.0,82145.0,427164.0,66360.0,46395.0,172.0,102204.0,0.12863719677552582,488.2255279928127,483.7565361121833,220384031,262.622738,-645.211672
805,United States,75-84,Second,8205.0,42249.0,3715.0,11830.0,9352.0,5355.0,11428.0,16420.0,8871.0,19347.0,50238.0,2095.0,12885.0,5865.0,2155.0,7204.0,4715.0,11217.0,2250.0,42900.0,9669.0,9539.0,103125.0,514177.0,78792.0,54675.0,187.0,127366.0,0.3317591942846775,557.5710604209622,551.6422735886674,111789104,262.622738,-645.211672
807,United States,85+,Second,4077.0,42218.0,8451.0,10666.0,11720.0,6221.0,9286.0,10905.0,12622.0,21810.0,43718.0,2492.0,13632.0,4387.0,530.0,7252.0,3712.0,9265.0,2636.0,36077.0,5854.0,20082.0,109423.0,610813.0,72683.0,46780.0,133.0,135404.0,0.5714554190635681,595.0,595.0,46234706,262.622738,-645.211672
811,Utah,0-24,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0038271552002697717,73.80606325807058,84.8252723035066,9046156,282.80951300000004,-783.4892450000001
813,Utah,25-34,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,0.0,0.0,0.0,0.0,0.007978310546604916,208.40924268542966,205.17555140600814,3287641,282.80951300000004,-783.4892450000001
815,Utah,35-44,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,552.0,23.0,0.0,0.0,46.0,0.012336787267122416,278.63503529609386,275.5982184260351,3094567,282.80951300000004,-783.4892450000001
817,Utah,45-54,Second,13.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,105.0,764.0,68.0,32.0,0.0,139.0,0.022846289910376072,349.1150023292394,344.9605043784119,2296609,282.80951300000004,-783.4892450000001
819,Utah,55-64,Second,42.0,103.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,10.0,0.0,216.0,1559.0,183.0,96.0,0.0,288.0,0.04908734033815562,420.20352701060006,415.9618520070338,2121763,282.80951300000004,-783.4892450000001
821,Utah,65-74,Second,116.0,238.0,0.0,14.0,0.0,0.0,37.0,77.0,11.0,39.0,208.0,0.0,12.0,0.0,24.0,35.0,15.0,44.0,0.0,192.0,48.0,0.0,449.0,2568.0,332.0,223.0,0.0,549.0,0.1116115553304553,488.06941386787037,483.20387668249305,1536262,282.80951300000004,-783.4892450000001
823,Utah,75-84,Second,101.0,218.0,22.0,0.0,24.0,0.0,32.0,53.0,36.0,55.0,235.0,0.0,38.0,0.0,0.0,33.0,0.0,43.0,0.0,196.0,41.0,54.0,525.0,3480.0,401.0,256.0,0.0,663.0,0.33794203251600263,558.4086125612627,551.3788578529565,754824,282.80951300000004,-783.4892450000001
825,Utah,85+,Second,27.0,213.0,56.0,0.0,41.0,15.0,10.0,31.0,78.0,69.0,190.0,0.0,43.0,0.0,0.0,25.0,0.0,41.0,0.0,152.0,0.0,82.0,530.0,4094.0,324.0,197.0,0.0,662.0,0.6238710880279541,595.0,595.0,270018,282.80951300000004,-783.4892450000001
829,Vermont,0-24,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036874027225894676,74.7493180859187,92.52783123282794,1258586,308.664118,-509.714919
831,Vermont,25-34,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.011904479865916074,208.9647006696405,206.07866833730785,519561,308.664118,-509.714919
833,Vermont,35-44,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.014690958405844869,276.8402780023902,275.7853212300331,497385,308.664118,-509.714919
835,Vermont,45-54,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.02377142591867596,353.3814479377016,347.84678257522296,545545,308.664118,-509.714919
837,Vermont,55-64,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.04974308121018112,419.0953109057366,416.61857875365695,667569,308.664118,-509.714919
839,Vermont,65-74,Second,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,696.0,0.0,0.0,0.0,18.0,0.10905127385631203,488.7065290625993,483.595790229503,526442,308.664118,-509.714919
841,Vermont,75-84,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,941.0,25.0,0.0,0.0,64.0,0.3295899007469416,557.5422345094743,550.9132105322635,247772,308.664118,-509.714919
843,Vermont,85+,Second,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,68.0,1302.0,45.0,11.0,0.0,128.0,0.5944459214806557,595.0,595.0,101059,308.664118,-509.714919
847,Virginia,0-24,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,0.0,0.0,0.0,0.0,0.003937341948330868,75.63595590675018,85.43173412068175,18388132,264.672191,-544.6781199999999
849,Virginia,25-34,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,999.0,10.0,0.0,0.0,17.0,0.007931716431630775,208.85460215606648,206.4437736020509,8011486,264.672191,-544.6781199999999
851,Virginia,35-44,Second,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1474.0,35.0,12.0,0.0,101.0,0.012023797200527042,278.18538879717374,275.73980753745536,7589113,264.672191,-544.6781199999999
853,Virginia,45-54,Second,30.0,129.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,59.0,0.0,0.0,295.0,2697.0,216.0,137.0,0.0,369.0,0.0257036158349365,352.7163527339257,347.01345667242697,7643643,264.672191,-544.6781199999999
855,Virginia,55-64,Second,91.0,318.0,0.0,26.0,12.0,0.0,11.0,91.0,10.0,62.0,391.0,0.0,37.0,27.0,24.0,19.0,36.0,61.0,0.0,238.0,72.0,0.0,802.0,6594.0,632.0,404.0,0.0,1030.0,0.05933250915259122,419.66939221924235,415.42082998161334,7796992,264.672191,-544.6781199999999
857,Virginia,65-74,Second,186.0,624.0,0.0,49.0,89.0,73.0,147.0,203.0,78.0,153.0,744.0,0.0,120.0,57.0,13.0,104.0,77.0,204.0,0.0,527.0,155.0,39.0,1617.0,10408.0,1208.0,800.0,0.0,2027.0,0.1280792043544352,488.714152606358,483.92713741024136,5616037,264.672191,-544.6781199999999
859,Virginia,75-84,Second,129.0,773.0,15.0,52.0,155.0,89.0,179.0,255.0,171.0,242.0,885.0,0.0,215.0,90.0,0.0,112.0,71.0,241.0,0.0,638.0,165.0,206.0,2066.0,12751.0,1457.0,950.0,0.0,2574.0,0.3466069335117936,557.2924659280931,551.2046800785815,2814910,264.672191,-544.6781199999999
861,Virginia,85+,Second,24.0,825.0,128.0,31.0,232.0,100.0,145.0,181.0,231.0,320.0,785.0,26.0,222.0,56.0,0.0,124.0,38.0,230.0,0.0,541.0,103.0,515.0,2425.0,14878.0,1354.0,825.0,0.0,2957.0,0.6036522090435028,595.0,595.0,1081395,264.672191,-544.6781199999999
865,Washington,0-24,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,0.0,0.0,0.0,0.0,0.003651804515975527,79.64214808268316,84.04384438087881,16126810,331.31525000000005,-851.339958
867,Washington,25-34,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.0,0.0,0.0,0.0,0.0,0.006631195475347341,208.26211666103382,206.57552208415996,8044680,331.31525000000005,-851.339958
869,Washington,35-44,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1108.0,73.0,0.0,0.0,90.0,0.010504552000202238,278.1525202728115,275.1338876065158,7129577,331.31525000000005,-851.339958
871,Washington,45-54,Second,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,132.0,1997.0,179.0,84.0,0.0,222.0,0.022500683343969284,351.9439504476849,346.51485523320076,6453517,331.31525000000005,-851.339958
873,Washington,55-64,Second,64.0,189.0,0.0,20.0,0.0,0.0,0.0,82.0,0.0,15.0,218.0,0.0,0.0,0.0,0.0,23.0,0.0,15.0,0.0,133.0,40.0,0.0,341.0,4734.0,445.0,231.0,0.0,555.0,0.053512134170159695,420.38203012915227,416.15912113430005,6716248,331.31525000000005,-851.339958
875,Washington,65-74,Second,135.0,386.0,0.0,66.0,44.0,24.0,68.0,140.0,30.0,77.0,431.0,0.0,59.0,27.0,0.0,65.0,22.0,73.0,0.0,334.0,69.0,11.0,705.0,7859.0,824.0,464.0,0.0,1066.0,0.11626747967675327,488.05224788030006,483.5006050108494,5148668,331.31525000000005,-851.339958
877,Washington,75-84,Second,100.0,537.0,46.0,49.0,92.0,39.0,117.0,141.0,118.0,134.0,507.0,11.0,93.0,39.0,21.0,63.0,51.0,95.0,10.0,431.0,81.0,99.0,928.0,9338.0,944.0,555.0,0.0,1318.0,0.3220563374459744,557.2779704497929,550.8132742086032,2377347,331.31525000000005,-851.339958
879,Washington,85+,Second,31.0,601.0,159.0,51.0,134.0,42.0,84.0,125.0,145.0,181.0,462.0,25.0,117.0,12.0,0.0,75.0,47.0,77.0,17.0,418.0,51.0,209.0,1069.0,11834.0,966.0,507.0,0.0,1529.0,0.5619996786117554,595.0,595.0,942046,331.31525000000005,-851.339958
883,West Virginia,0-24,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.005224332034849794,83.14534160418164,86.91140268848628,3593100,271.569158,-565.119156
885,West Virginia,25-34,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.016719987010583283,209.1915753897554,205.74637135087318,1495529,271.569158,-565.119156
887,West Virginia,35-44,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,0.0,0.0,0.0,0.0,0.024868839187547565,279.5249739910017,276.7787825402478,1493996,271.569158,-565.119156
889,West Virginia,45-54,Second,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,689.0,67.0,29.0,0.0,96.0,0.04568546242080629,352.09264956890814,346.9486513503957,1603567,271.569158,-565.119156
891,West Virginia,55-64,Second,22.0,104.0,0.0,0.0,0.0,0.0,10.0,21.0,0.0,11.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,24.0,0.0,243.0,1667.0,219.0,134.0,0.0,323.0,0.09091164963319898,419.8652386827922,416.8443400115426,1782963,271.569158,-565.119156
893,West Virginia,65-74,Second,79.0,238.0,0.0,10.0,11.0,0.0,65.0,81.0,38.0,66.0,305.0,0.0,59.0,22.0,11.0,10.0,10.0,53.0,0.0,225.0,40.0,0.0,581.0,2776.0,505.0,341.0,0.0,745.0,0.170779856108129,488.11563413593154,483.9783179875118,1521261,271.569158,-565.119156
895,West Virginia,75-84,Second,46.0,275.0,22.0,33.0,54.0,13.0,65.0,79.0,38.0,78.0,360.0,0.0,105.0,25.0,0.0,0.0,0.0,75.0,0.0,261.0,53.0,57.0,764.0,3231.0,576.0,392.0,0.0,948.0,0.42137192413210867,557.1040993119082,551.8371458302906,766864,271.569158,-565.119156
897,West Virginia,85+,Second,34.0,238.0,27.0,10.0,42.0,0.0,54.0,26.0,72.0,69.0,266.0,0.0,70.0,0.0,0.0,0.0,0.0,48.0,0.0,143.0,0.0,90.0,688.0,3158.0,439.0,277.0,0.0,841.0,0.6904320865869522,595.0,595.0,280952,271.569158,-565.119156
901,Wisconsin,0-24,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,0.0,0.0,0.0,0.0,0.003973826087603811,73.34221916518887,87.00591684629114,12684798,306.05353099999996,-623.132979
903,Wisconsin,25-34,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,0.0,0.0,0.0,0.0,0.009255415631923825,207.93753105334514,206.0957621004677,5181246,306.05353099999996,-623.132979
905,Wisconsin,35-44,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,949.0,0.0,0.0,0.0,44.0,0.011639617569744586,277.578051074237,275.60316856211153,4984406,306.05353099999996,-623.132979
