,Adult respiratory distress syndrome,All other conditions and causes (residual),Alzheimer disease,Cardiac arrest,Cardiac arrhythmia,Cerebrovascular diseases,Chronic lower respiratory diseases,Diabetes,Heart failure,Hypertensive diseases,Influenza and pneumonia,"Intentional and unintentional injury, poisoning, and other adverse events",Ischemic heart disease,Malignant neoplasms,Obesity,Other diseases of the circulatory system,Other diseases of the respiratory system,Renal failure,Respiratory arrest,Respiratory failure,Sepsis,Vascular and unspecified dementia,COVID-19 Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Tables Death Rate,Average Age of Death,Average Age,LATITUDE,LONGITUDE
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013253420451655985,358.2004541910766,354.1321677473742,190.037601,-1417.3596360000001
204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030682734190486366,452.4164334930573,445.99861789255783,190.037601,-1417.3596360000001
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030555555555555555,0.03148148148148148,0.009259259259259259,0.0,0.049074074074074076,0.06853476581163703,541.1655745411612,535.5028909483985,190.037601,-1417.3596360000001
208,0.0,0.009179575444635685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010327022375215147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008032128514056224,0.0,0.0,0.027538726333907058,0.05737234652897304,0.010900745840504877,0.0,0.08032128514056225,0.13696594052016736,627.6648527987483,622.5986639665464,190.037601,-1417.3596360000001
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005189413596263622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020238713025428127,0.05500778412039439,0.005189413596263622,0.0,0.07265179034769072,0.34376438632607464,716.8364622141523,708.9640102827764,190.037601,-1417.3596360000001
212,0.0,0.003667481662591687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003973105134474328,0.009474327628361858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033618581907090463,0.0,0.0,0.02047677261613692,0.0776283618581907,0.009779951100244499,0.0,0.09168704156479218,0.6012707278132439,765.0,765.0,190.037601,-1417.3596360000001
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097942492633591,116.96419684513968,108.14591102834542,397.96678799999995,-1036.608129
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009329559886828064,265.4737255600185,264.92973444548477,397.96678799999995,-1036.608129
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015252029942348602,356.40800643056804,354.4835477043668,397.96678799999995,-1036.608129
222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03329706927761436,452.0814785388963,445.24941586177135,397.96678799999995,-1036.608129
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02553191489361702,0.028368794326241134,0.0,0.0,0.06595744680851064,0.06978758666664361,542.4032915550625,535.5318622736391,397.96678799999995,-1036.608129
226,0.0,0.014821272885789015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012205754141238012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052310374891020054,0.0,0.0,0.04097646033129904,0.06495204882301657,0.017872711421098517,0.0,0.0937227550130776,0.15614133942872288,627.2566914710253,621.8355907338542,397.96678799999995,-1036.608129
228,0.003938299967180834,0.019035116508040694,0.0,0.0,0.0,0.0,0.0036101083032490976,0.0,0.0,0.0032819166393173614,0.01279947489333771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019035116508040694,0.0,0.0036101083032490976,0.04561864128651132,0.06202822448309813,0.015425008204791599,0.0,0.09419100754840827,0.44045755695551625,716.6392071842101,708.1844172644949,397.96678799999995,-1036.608129
230,0.0,0.022564981433876037,0.0,0.0,0.0,0.0,0.0,0.0028563267637817767,0.0037132247929163096,0.007426449585832619,0.015424164524421594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01456726649528706,0.0,0.010282776349614395,0.054841473864610114,0.057983433304770064,0.017423593259068837,0.0,0.0959725792630677,0.7942751795053482,765.0,765.0,397.96678799999995,-1036.608129
234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005639454183401541,97.26900036695568,110.36745573936103,371.5808310000001,-795.5130059999999
236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023291925465838508,0.016563146997929608,0.0,0.0,0.043478260869565216,0.01116970363073051,266.8192037562055,265.13742511875057,371.5808310000001,-795.5130059999999
238,0.0,0.014186977082575483,0.0,0.0,0.0,0.0,0.0,0.019643506729719897,0.0,0.01746089487086213,0.02437249909057839,0.0,0.0,0.0,0.01345943979628956,0.0,0.0,0.0,0.0,0.011276827937431793,0.0,0.0,0.06475081847944707,0.05783921425973081,0.025827573663150236,0.0,0.10403783193888687,0.016202827985398474,358.3049545483419,354.60620633036393,371.5808310000001,-795.5130059999999
240,0.006498621504529342,0.01988972036234738,0.0,0.0,0.0,0.0,0.0070894052776683735,0.0291453328081922,0.0019692792437967705,0.03446238676644348,0.039582512800315085,0.0,0.0023631350925561244,0.0,0.01654194564789287,0.0,0.0,0.0,0.0,0.020874359984245767,0.0021662071681764474,0.0,0.0917684127609295,0.08586057502953919,0.043324143363528946,0.0,0.13607719574635682,0.03306577883195132,452.34499761354755,445.91115069642996,371.5808310000001,-795.5130059999999
242,0.0053226879574184965,0.023286759813705923,0.0,0.0,0.000998003992015968,0.00249500998003992,0.009481037924151697,0.03318363273453094,0.004657351962741184,0.04108449767132402,0.03917165668662675,0.0,0.007817697937458417,0.004324683965402528,0.007568196939454424,0.001164337990685296,0.0,0.0014138389886892882,0.0,0.021457085828343315,0.003992015968063872,0.0,0.08483033932135728,0.09214903526280772,0.04432801064537591,0.002245508982035928,0.13572854291417166,0.07914525107480586,539.9945065060929,534.6617501260394,371.5808310000001,-795.5130059999999
244,0.0047451571484396805,0.02880589515993971,0.0,0.0007257299168201864,0.004410204879138056,0.004019427231619494,0.015296153631440853,0.03690057500139563,0.006754870764249428,0.0501311896388098,0.044548651817116064,0.0,0.013063138502763355,0.003740300340534807,0.005750013956344554,0.0025679673979791214,0.0,0.0030145704237146205,0.0,0.026852006922346898,0.00519176017417518,0.00519176017417518,0.09735945961033886,0.10673812315078435,0.05130352258136549,0.0010048568079048736,0.15458047228269972,0.1657836193218827,627.550669009484,621.5038481063032,371.5808310000001,-795.5130059999999
246,0.001540041067761807,0.025574015307074854,0.002240059734926265,0.0016800448011946986,0.005973492626470039,0.0037801008026880716,0.01610042934478253,0.027580735486279633,0.00896023893970506,0.04718125816688445,0.04204778794101176,0.0,0.01605376143363823,0.00480679484786261,0.001773380623483293,0.003920104536120963,0.0007466865783087549,0.0036867649803994772,0.0,0.028420757886876983,0.006113496359902931,0.010966959118909837,0.0960425611349636,0.11316968452492067,0.049141310434944935,0.0018200485346275901,0.1624509986932985,0.438778349943459,717.2131966090681,709.6406660780033,371.5808310000001,-795.5130059999999
248,0.000559069149865474,0.02190852231035326,0.005171389636255634,0.0010482546559977637,0.010971732066109926,0.0041580768021244625,0.010797022956776967,0.01610817988049897,0.011076557531709703,0.0412662916244453,0.033648974457528215,0.00038436004053251337,0.013417659596771376,0.0018519165589293825,0.00034941821866592125,0.003389356721059436,0.0004193018623991055,0.0030399385023935147,0.0,0.02089520947622209,0.00394842587092491,0.01761067822076243,0.08850763478807785,0.09619483559872812,0.03829623676578497,0.0023411020650616725,0.14878227750794926,0.7537268176674843,765.0,765.0,371.5808310000001,-795.5130059999999
252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006404412179253994,100.39921671844832,110.77993404306328,361.34321400000005,-776.3356259999998
254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00744047619047619,0.013701667240820822,267.14952461661625,264.50741111273487,361.34321400000005,-776.3356259999998
256,0.0,0.005980861244019139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01375598086124402,0.02751196172248804,0.0,0.0,0.041866028708133975,0.0214680164353922,358.2186453717005,354.8304156716662,361.34321400000005,-776.3356259999998
258,0.0,0.010085092971950834,0.0,0.0,0.0,0.0,0.0,0.003151591553734636,0.0,0.0,0.015442798613299717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006303183107469272,0.0,0.0,0.03592814371257485,0.0683895367160416,0.015442798613299717,0.0,0.09202647336905137,0.04161976939067244,451.9570179624531,445.86124862035433,361.34321400000005,-776.3356259999998
260,0.005459387483355526,0.02529960053262317,0.0,0.0,0.0,0.0014647137150466045,0.0034620505992010654,0.006125166444740347,0.0015978695073235686,0.006790945406125166,0.024234354194407455,0.0,0.0017310252996005327,0.0,0.0,0.0,0.0,0.0019973368841544607,0.0,0.020106524633821572,0.004394141145139813,0.0,0.049134487350199735,0.08388814913448735,0.025432756324900132,0.0014647137150466045,0.11065246338215712,0.09311922141350805,540.5682482737427,534.7982393987946,361.34321400000005,-776.3356259999998
262,0.009054593874833556,0.03968042609853529,0.0009764758100310696,0.004083444296493564,0.0033732800710164225,0.0033732800710164225,0.010474922325787839,0.014824678206835331,0.0039059032401242786,0.010208610741233911,0.03169107856191744,0.0,0.006480248557478917,0.003018197958277852,0.000887705281846427,0.0025743453173546382,0.0021304926764314247,0.008610741233910342,0.0,0.032845095428317796,0.010741233910341767,0.0027518863737239236,0.07261429205503772,0.10128717265867732,0.03506435863293387,0.0019529516200621393,0.1415889924545051,0.19618023829534648,627.4959119044224,621.4517265370162,361.34321400000005,-776.3356259999998
264,0.005505952380952381,0.04010416666666667,0.003869047619047619,0.002529761904761905,0.007514880952380953,0.0035714285714285713,0.011458333333333333,0.012723214285714286,0.008035714285714285,0.012797619047619047,0.03400297619047619,0.0,0.011011904761904763,0.0018601190476190475,0.0,0.0019345238095238096,0.0033482142857142855,0.010267857142857143,0.0,0.03467261904761905,0.008482142857142856,0.0140625,0.08236607142857143,0.10677083333333333,0.036830357142857144,0.0029017857142857144,0.15535714285714286,0.49812117330729966,716.5426490642188,709.3301974919561,361.34321400000005,-776.3356259999998
266,0.0030908976219012176,0.03740616917933514,0.010534283731785781,0.002649340818772472,0.009083454235791332,0.004100170314766921,0.009588090582224184,0.008137261086229735,0.010534283731785781,0.01665299943228411,0.027187283164069893,0.0006307954330410648,0.009083454235791332,0.0013877499526903426,0.0,0.0037216930549422824,0.002775499905380685,0.007569545196492777,0.0,0.027691919510502743,0.003153977165205324,0.021194726550179777,0.08540970163376017,0.09026682646817637,0.029584305809625937,0.0025862612754683654,0.1489308017409954,0.8314718529582024,765.0,765.0,361.34321400000005,-776.3356259999998
270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004695696980925276,93.29084960229036,111.04008109074549,377.51459399999993,-837.329661
272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009315622877329587,266.68785686322906,264.77643231656384,377.51459399999993,-837.329661
274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014160067029297355,360.25842330831495,354.2553734156645,377.51459399999993,-837.329661
276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03412073490813648,0.022747156605424323,0.0,0.0,0.05774278215223097,0.033032311988063154,452.8626842698187,446.3931877092782,377.51459399999993,-837.329661
278,0.0,0.01988834612700628,0.0,0.0,0.0,0.0,0.0,0.0034891835310537334,0.0,0.0,0.010816468946266573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157013258897418,0.0,0.0,0.061409630146545706,0.06873691556175855,0.012212142358688068,0.0,0.11200279134682484,0.0747418383602053,540.5420740067993,535.2312768706288,377.51459399999993,-837.329661
280,0.006311207834602829,0.027421109902067465,0.0,0.0,0.0,0.0,0.0,0.008922742110990207,0.0,0.005223068552774755,0.015016322089227421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026985854189336234,0.0,0.002393906420021763,0.0618063112078346,0.07573449401523395,0.016539717083786723,0.003482045701849837,0.12230685527747552,0.16844782065600158,626.9491517473189,621.2776170584401,377.51459399999993,-837.329661
282,0.00463678516228748,0.024901253649321657,0.0,0.0,0.0037781212433453545,0.0,0.004465052378499056,0.006354113000171733,0.0,0.0061823802163833074,0.01287995878413189,0.0,0.002232526189249528,0.0,0.0,0.0,0.0,0.0,0.0,0.017860209513996222,0.0,0.005667181865018032,0.0606216726773141,0.080370942812983,0.017345011162630947,0.002404258973037953,0.12639532886828095,0.4368853457272053,718.1963007423827,710.5603163977818,377.51459399999993,-837.329661
284,0.0013708019191226869,0.022846698652044778,0.004912040210189627,0.0,0.003084304318026045,0.0,0.004797806716929404,0.003084304318026045,0.0075394105551747775,0.01085218185972127,0.013251085218185972,0.0,0.004797806716929404,0.0,0.0,0.001256568425862463,0.0,0.0014850354123829106,0.001142334932602239,0.015764222069910898,0.0,0.014507653644048435,0.06180031985378113,0.0721955677404615,0.014164953164267764,0.003084304318026045,0.1238291066940827,0.7535295411944389,765.0,765.0,377.51459399999993,-837.329661
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006037570514890831,100.73419151101785,109.9763868826384,346.18454099999997,-868.165308
290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01142587868962437,267.0009271577768,265.02339392190805,346.18454099999997,-868.165308
292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017155433900188657,356.8680719032668,354.0547375267744,346.18454099999997,-868.165308
294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05740740740740741,0.0351765040308237,452.6365881087118,445.97128485364004,346.18454099999997,-868.165308
296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011873840445269016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013729128014842301,0.0,0.0,0.03525046382189239,0.06604823747680891,0.015584415584415584,0.0037105751391465678,0.09313543599257885,0.08500037924386561,540.3475341598128,535.1402064409134,346.18454099999997,-868.165308
298,0.0,0.011824324324324325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021476833976833976,0.0,0.0,0.03981660231660231,0.07722007722007722,0.01472007722007722,0.0,0.10593629343629343,0.17975454116240142,627.3633389799206,621.2603770258158,346.18454099999997,-868.165308
300,0.0,0.008074283407347598,0.0,0.0,0.0,0.0,0.0020185708518368995,0.0,0.0,0.0,0.014331853048041986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016754138070246265,0.0,0.0022204279370205892,0.04400484457004441,0.07266855066612839,0.015542995559144126,0.007064997981429148,0.10516754138070246,0.4674897897988557,717.7534194781933,709.9844228155234,346.18454099999997,-868.165308
302,0.0,0.011911679256246368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010459035444509006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014381173736199885,0.0,0.0055200464846019755,0.03936664729808251,0.07335851249273678,0.012928529924462522,0.0,0.10284718187100524,0.7954055294394493,765.0,765.0,346.18454099999997,-868.165308
306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060833128943340855,104.57354089814122,109.62320528543172,340.42049099999997,-767.236203
308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01623158283764496,268.9034321888464,264.30935225806456,340.42049099999997,-767.236203
310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03487634749524413,0.0,0.0,0.05326569435637286,0.026704701175913212,358.9212617330565,355.2036937945493,340.42049099999997,-767.236203
312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008079324274697026,0.06353286816011752,0.0,0.0,0.07822254865956665,0.052454686397686606,451.60981197240426,446.09341907412744,340.42049099999997,-767.236203
314,0.0,0.011733597752437614,0.0,0.0,0.0,0.0,0.0,0.0016526194017517765,0.0,0.0,0.00908940670963477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010907288051561725,0.0016526194017517765,0.0,0.024128243265575937,0.08031730292513634,0.011733597752437614,0.0034705007436787306,0.09783506858370518,0.11026987647637726,539.7401162315681,534.7455291619998,340.42049099999997,-767.236203
316,0.0032211882605583395,0.020639465521355285,0.0,0.0,0.0,0.0,0.0032211882605583395,0.006442376521116679,0.0,0.004772130756382725,0.016105941302791697,0.0,0.0,0.0,0.0,0.0,0.0,0.0015509424958243855,0.0,0.018611309949892626,0.011095204008589835,0.0,0.03769983297542353,0.10033404915294679,0.0190885230255309,0.002863278453829635,0.12347888332140301,0.2233100155368447,627.5205613078673,621.8420946869222,340.42049099999997,-767.236203
318,0.0011663662389990457,0.020676492418619446,0.0,0.0,0.003180998833633761,0.001060332944544587,0.0012723995334535045,0.00646803096172198,0.00243876577245255,0.005513731311631852,0.01802566005725798,0.0,0.0022266991835436325,0.0,0.0,0.0,0.0,0.0023327324779980913,0.0,0.019404092885165942,0.007210264022903192,0.005301664722722935,0.041034884953875514,0.10932032658254692,0.02046442582971053,0.0012723995334535045,0.13296575124589122,0.545571606606245,715.6944286497419,708.9334480572412,340.42049099999997,-767.236203
320,0.0,0.024825021872265967,0.0026246719160104987,0.0010936132983377078,0.0032808398950131233,0.0,0.0,0.005139982502187226,0.0074365704286964126,0.007217847769028871,0.01859142607174103,0.0,0.006780402449693788,0.0,0.0,0.0010936132983377078,0.0,0.004374453193350831,0.0,0.01804461942257218,0.0038276465441819773,0.014326334208223972,0.05260279965004375,0.09744094488188976,0.020013123359580054,0.0010936132983377078,0.1328740157480315,0.9017318487167358,765.0,765.0,340.42049099999997,-767.236203
324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074486056988826025,97.51939691190255,107.66132956706568,276.50532599999997,-823.579497
326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00855431993156544,0.0,0.0,0.0,0.030795551753635585,0.01598381566582248,269.3707295228695,265.28916161630104,276.50532599999997,-823.579497
328,0.009096422073984234,0.0072771376591873865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072771376591873865,0.01637355973317162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066707095209217705,0.0,0.0,0.0661006670709521,0.04548211036992116,0.01637355973317162,0.0,0.08550636749545179,0.025832457491196698,358.7595309778038,353.73743934647746,276.50532599999997,-823.579497
330,0.024890190336749635,0.01903367496339678,0.0,0.0,0.0,0.0,0.0,0.02342606149341142,0.0,0.02232796486090776,0.03477306002928258,0.0,0.0,0.0,0.0,0.0,0.0,0.0036603221083455345,0.0,0.03074670571010249,0.0,0.0,0.09882869692532943,0.06259150805270863,0.03513909224011713,0.004392386530014641,0.12701317715959004,0.04842534146737307,452.0055147809334,446.3752934149019,276.50532599999997,-823.579497
332,0.0304320403658152,0.036896877956480605,0.0,0.001892147587511826,0.001892147587511826,0.001576789656259855,0.002838221381267739,0.01829076001261432,0.002207505518763797,0.024124881740775782,0.05597603279722485,0.0,0.001576789656259855,0.0017344686218858404,0.002207505518763797,0.0,0.001892147587511826,0.007568590350047304,0.0,0.0413118889940082,0.010406811731315043,0.0,0.11384421318196153,0.09634184799747714,0.058341217281614635,0.0,0.1534216335540839,0.10661070803180339,539.7725900471346,534.9932485403813,276.50532599999997,-823.579497
334,0.035531891774421384,0.044768010431381074,0.0,0.006193632511137672,0.0032598065848093013,0.006736933608605889,0.0090187982179724,0.02216668477670325,0.007606215364555037,0.0320547647506248,0.062262305769857654,0.0,0.013039226339237205,0.0033684668043029446,0.0038031076822775184,0.0016299032924046507,0.0038031076822775184,0.0090187982179724,0.0,0.04748451591872216,0.012821905900249918,0.0029338259263283714,0.13115288492882757,0.11181136585895904,0.06650005433010975,0.0,0.1783114201890688,0.21220964826643463,626.8893591019771,621.539226364528,276.50532599999997,-823.579497
336,0.03375903375903376,0.04653004653004653,0.001485001485001485,0.006534006534006534,0.009009009009009009,0.00782100782100782,0.01089001089001089,0.023166023166023165,0.010692010692010692,0.0393030393030393,0.06553806553806554,0.0,0.01881001881001881,0.002871002871002871,0.001386001386001386,0.006039006039006039,0.008613008613008613,0.008217008217008217,0.0,0.05860805860805861,0.014949014949014948,0.010098010098010098,0.15067815067815069,0.11543411543411543,0.07197307197307197,0.0,0.19602019602019602,0.5138564731925725,716.2138804210513,709.1815451575792,276.50532599999997,-823.579497
338,0.027325070752415342,0.036498487362154775,0.01014931199375427,0.0025373279984385673,0.005562603688884552,0.0036108129208548842,0.0072216258417097685,0.011222796916170586,0.009075827071337953,0.029374451058846493,0.05787059627207963,0.0,0.01190592368498097,0.002439738460037084,0.0,0.004098760612862301,0.0034156338440519177,0.0033180443056504342,0.0,0.043134575973455644,0.005952961842490485,0.015223967990631405,0.12764711622914024,0.10354250024397385,0.060798282424124134,0.0,0.1719527666634137,0.8547976836562157,765.0,765.0,276.50532599999997,-823.579497
342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004861347771075089,103.78910906565253,112.25876155574744,398.6995500000001,-627.6283380000001
344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012491520331241193,266.04800375787283,265.73578218041496,398.6995500000001,-627.6283380000001
346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019137942907400427,356.4829650833368,354.9054438277911,398.6995500000001,-627.6283380000001
348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035290433373302225,454.44621450216175,447.26502586666214,398.6995500000001,-627.6283380000001
350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015173410404624277,0.0,0.0,0.039739884393063585,0.07400412233546377,540.4755001718703,535.4534363197179,398.6995500000001,-627.6283380000001
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044822949350067235,0.0632003585835948,0.0,0.0,0.07978484984311968,0.1598532141186297,627.9932256988859,621.8222901720497,398.6995500000001,-627.6283380000001
354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010816468946266573,0.07466852756454989,0.0,0.0,0.09002093510118632,0.4608511431142688,717.4961060605725,708.9813196416867,398.6995500000001,-627.6283380000001
356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012583668005354752,0.07282463186077644,0.0,0.0,0.09022757697456493,0.8236294761300087,765.0,765.0,398.6995500000001,-627.6283380000001
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005533346074662404,98.49874699691874,108.48188479472704,352.26692099999997,-691.1798670000002
