,Adult respiratory distress syndrome,All other conditions and causes (residual),Alzheimer disease,Cardiac arrest,Cardiac arrhythmia,Cerebrovascular diseases,Chronic lower respiratory diseases,Diabetes,Heart failure,Hypertensive diseases,Influenza and pneumonia,"Intentional and unintentional injury, poisoning, and other adverse events",Ischemic heart disease,Malignant neoplasms,Obesity,Other diseases of the circulatory system,Other diseases of the respiratory system,Renal failure,Respiratory arrest,Respiratory failure,Sepsis,Vascular and unspecified dementia,COVID-19 Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Tables Death Rate,Average Age of Death,Average Age,LATITUDE,LONGITUDE
101,0.04013437057991513,0.09193776520509193,0.0021216407355021216,0.005657708628005658,0.012022630834512023,0.010254596888260255,0.01714992927864215,0.03306223479490806,0.011492220650636492,0.026697312588401696,0.08981612446958982,0.002652050919377652,0.017857142857142856,0.008132956152758133,0.011845827439886845,0.011845827439886845,0.008132956152758133,0.019094766619519095,0.0,0.06311881188118812,0.016973125884016973,0.00830975954738331,0.16531117397454032,0.14197312588401698,0.09812588401697313,0.0,0.20951202263083452,0.01512182131409645,69.75451437194914,69.02446512465262,39.51342,-105.20805599999997
103,0.0262891809908999,0.10125668062978478,0.010255669507438971,0.0043333814820164665,0.019789108767875197,0.010255669507438971,0.0322114690163224,0.03322259136212625,0.018777986422071357,0.035822620251336125,0.08218980210891232,0.0015889065434060378,0.02108912321248014,0.01170013000144446,0.00390004333381482,0.019644662718474648,0.010689007655640619,0.012711252347248302,0.0,0.07670085223169146,0.012711252347248302,0.027878087534305936,0.18590206557850641,0.1305792286580962,0.09461216235735953,0.0,0.22201357792864365,0.04513472151011228,79.68526303171542,78.7251345719743,39.51342,-105.20805599999997
105,0.01602859778597786,0.09294280442804428,0.021563653136531365,0.003459409594095941,0.0194880073800738,0.013837638376383764,0.019833948339483393,0.015913284132841328,0.022601476014760147,0.035747232472324725,0.06169280442804428,0.0058809963099631,0.019026752767527674,0.007034132841328413,0.0,0.01845018450184502,0.0036900369003690036,0.01429889298892989,0.0,0.059271217712177124,0.0062269372693726935,0.05373616236162362,0.17919741697416974,0.10078413284132841,0.06895756457564575,0.0,0.21102398523985239,0.08280541002750397,85.0,85.0,39.51342,-105.20805599999997
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044412864750484,12.34637230362996,12.751055967446119,41.497001000000004,-72.87034200000001
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012479385826736687,29.82189824190292,29.485351691917206,41.497001000000004,-72.87034200000001
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037102473498233215,0.0017934143077582118,39.86037614298551,39.42378317960664,41.497001000000004,-72.87034200000001
115,0.0,0.0394990366088632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031791907514450865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014450867052023121,0.0,0.0,0.1252408477842004,0.052986512524084775,0.03275529865125241,0.0,0.1416184971098266,0.0032402591314166784,50.249769432926996,49.719892909671906,41.497001000000004,-72.87034200000001
117,0.005275974025974026,0.06209415584415585,0.0,0.0174512987012987,0.0,0.0,0.0,0.0,0.0,0.0,0.060470779220779224,0.0,0.0,0.0,0.0,0.0,0.010551948051948052,0.005275974025974026,0.0,0.049512987012987016,0.011363636363636364,0.0,0.14853896103896103,0.0945616883116883,0.06371753246753246,0.0,0.17694805194805194,0.006836987333372235,59.9714349019955,59.36046323654006,41.497001000000004,-72.87034200000001
119,0.007431874483897605,0.0823011285439031,0.0,0.025048169556840076,0.0,0.0,0.010184420589044866,0.016240022020368842,0.00495458298926507,0.011010184420589045,0.07184145334434351,0.0,0.008808147536471236,0.006881365262868153,0.0,0.004679328378750344,0.01348747591522158,0.01568951279933939,0.0030278007156619873,0.07624552711257913,0.020919350399119185,0.0,0.17946600605560142,0.1180842279108175,0.07734654555463805,0.0,0.21772639691714837,0.015035912021994589,69.83255144711414,69.1114905943274,41.497001000000004,-72.87034200000001
121,0.004491310290958797,0.07342315953915252,0.0,0.025580941222417497,0.007615700058582308,0.004491310290958797,0.01816051552431166,0.01757469244288225,0.016012497559070495,0.015036125756688147,0.070298769771529,0.0019527436047646943,0.01757469244288225,0.008787346221441126,0.0,0.00995899238429994,0.01796524116383519,0.014645577035735208,0.004100761570005858,0.0843585237258348,0.017769966803358718,0.014840851396211677,0.18551064245264598,0.11423550087873462,0.0747900800624878,0.0,0.22495606326889278,0.04373541846871376,79.76088575749712,78.80804965205944,41.497001000000004,-72.87034200000001
123,0.0017352503718393653,0.0606098165592464,0.006941001487357461,0.02330193356470005,0.014625681705503223,0.006569162121963312,0.01450173525037184,0.011031234506693108,0.0192117005453644,0.02107089737233515,0.05552801189885969,0.0013634110064452156,0.017104610808130888,0.005701536936043629,0.0,0.011527020327218642,0.015617253346554288,0.00954387704511651,0.00421417947446703,0.06259295984134854,0.007684680218145761,0.03817550818046604,0.1812097174020823,0.09816559246405553,0.05937035200793257,0.0,0.22000495785820526,0.07851866632699966,85.0,85.0,41.497001000000004,-72.87034200000001
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006848520872881635,11.352114425395827,12.138192497570186,39.358946,-75.55683499999999
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018177298596128819,29.618863432129505,29.483242895677815,39.358946,-75.55683499999999
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002610418107360602,39.4174310000235,39.35326599206843,39.358946,-75.55683499999999
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004446728364564479,50.57014578045016,49.70790415631449,39.358946,-75.55683499999999
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03950617283950617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11728395061728394,0.07530864197530865,0.040740740740740744,0.0,0.14814814814814814,0.008553136745467782,59.75690076421124,59.48221650981759,39.358946,-75.55683499999999
137,0.0,0.022861356932153392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06563421828908554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02359882005899705,0.0,0.0,0.11578171091445427,0.10398230088495575,0.06710914454277286,0.0,0.15634218289085547,0.01750813974067569,69.85574480392982,69.16296585089229,39.358946,-75.55683499999999
139,0.0,0.03262158956109134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08185053380782918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021352313167259787,0.0,0.0,0.16429418742586002,0.12870699881376038,0.08362989323843416,0.0,0.21055753262158955,0.05022330526262521,79.6038902471244,78.69701043122916,39.358946,-75.55683499999999
141,0.0,0.03657908294693457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05306543019062339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02472952086553323,0.005667181865018032,0.0072127769191138585,0.1561051004636785,0.0824317362184441,0.05358062854198867,0.0,0.18495620814013394,0.09198757261037827,85.0,85.0,39.358946,-75.55683499999999
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006861931807361543,10.459728334245968,12.307798502423434,38.910270000000004,-77.01446800000001
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009417358261998742,29.259865054303187,29.497067304742618,38.910270000000004,-77.01446800000001
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019680340425111353,39.604045748606275,38.95095790421886,38.910270000000004,-77.01446800000001
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03519061583577713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09970674486803519,0.04105571847507331,0.03519061583577713,0.0,0.17888563049853373,0.005310640577226877,50.15053546752442,49.43100504147015,38.910270000000004,-77.01446800000001
153,0.047398843930635835,0.023121387283236993,0.0,0.0,0.0,0.0,0.0,0.057803468208092484,0.0,0.06705202312138728,0.07283236994219654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14335260115606938,0.14219653179190753,0.09248554913294797,0.0,0.1976878612716763,0.012842705752700566,59.94816320990129,59.3546668957519,38.910270000000004,-77.01446800000001
155,0.06872509960159362,0.025896414342629483,0.0,0.0,0.0,0.0,0.0,0.07868525896414343,0.0,0.11852589641434264,0.09860557768924302,0.0,0.022908366533864542,0.0099601593625498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16533864541832669,0.17928286852589642,0.11055776892430279,0.0,0.2300796812749004,0.020245502702891827,69.49424052811854,69.05225114000677,38.910270000000004,-77.01446800000001
157,0.050059594755661505,0.027413587604290822,0.0,0.0,0.0,0.0,0.0,0.03814064362336114,0.0,0.10488676996424315,0.07747318235995232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13230035756853398,0.1537544696066746,0.08462455303933254,0.0,0.21454112038140644,0.044113650545477875,79.6369953718828,78.82818905232698,38.910270000000004,-77.01446800000001
159,0.05402010050251256,0.03391959798994975,0.0,0.0,0.0,0.0,0.0,0.022613065326633167,0.0,0.08919597989949749,0.056532663316582916,0.0,0.01507537688442211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01256281407035176,0.12437185929648241,0.1620603015075377,0.06030150753768844,0.0,0.21608040201005024,0.07437022030353546,85.0,85.0,38.910270000000004,-77.01446800000001
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006312022768543102,11.128945602133992,12.21473801107497,27.822725999999996,-81.634654
165,0.0,0.008820646847435479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012087553087226397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03332244364586737,0.04083632799738648,0.012087553087226397,0.0,0.055210715452466516,0.0014084177906624974,29.864406537482868,29.48493984711857,27.822725999999996,-81.634654
167,0.002944507361268403,0.026274065685164213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036466591166477914,0.0,0.0,0.0,0.002944507361268403,0.0,0.0,0.002944507361268403,0.0,0.02061155152887882,0.005209513023782559,0.0,0.06002265005662514,0.06817667044167611,0.03737259343148358,0.0,0.09082672706681767,0.0020882778335362673,39.73703027391297,39.43375513917582,27.822725999999996,-81.634654
169,0.01490371933526774,0.04049063571616988,0.0,0.010683197045634397,0.0,0.0,0.0,0.013321023476655236,0.0,0.006462674756001055,0.060801899235030335,0.0,0.0027697177525718808,0.0,0.007649696649960433,0.0032972830387760486,0.0,0.008045370614613558,0.0,0.04049063571616988,0.012397784225797943,0.0,0.09707201266156687,0.0990503824848325,0.06172513848588763,0.0,0.13505671326826696,0.003982174792326987,50.269155559325604,49.58584467410741,27.822725999999996,-81.634654
171,0.015844198712658856,0.047587610716839965,0.0,0.014468834241073885,0.003080816416350333,0.003851020520437916,0.008032128514056224,0.01650437365901964,0.0025306706277163447,0.014468834241073885,0.07267425867854982,0.0015404082081751664,0.009022390933597404,0.004841282939979094,0.007426968146558838,0.007592011883149035,0.006161632832700666,0.012928426032898718,0.001100291577267976,0.05154866039500468,0.01688947571106343,0.0,0.1146503823513231,0.12268251086537933,0.07603014798921715,0.0,0.16157781812180227,0.009088302869349718,59.98047652828171,59.419054556195015,27.822725999999996,-81.634654
173,0.014048400328137818,0.05448455017774132,0.0,0.017090511348099535,0.007759092152037189,0.0050246103363412635,0.014048400328137818,0.020064260322668854,0.006084222039923435,0.021123872026251024,0.08928083128247197,0.0019824993163795462,0.01691960623461854,0.007554006015859994,0.006391851244189226,0.009092152037188952,0.00700710965272081,0.01585999453103637,0.0013330598851517637,0.06063713426305715,0.018252666119770302,0.0027003007929997267,0.13723680612523928,0.14855072463768115,0.09495488105004102,0.0,0.19096937380366422,0.017012798599898817,69.88611032656797,69.29401197143308,27.822725999999996,-81.634654
175,0.00946979551485509,0.055153754097507675,0.002263385191737343,0.016910349133669806,0.011342941880430824,0.006738123731723815,0.01748269941204017,0.01826317706436339,0.008533222332067224,0.022998074821790938,0.09204433113065195,0.0026015921744107396,0.02234767677818825,0.007362505853582392,0.002861751391851813,0.009235652219158124,0.0071543784796295334,0.014907123159373536,0.0026015921744107396,0.061397575316093446,0.016129871481346585,0.00907955668869348,0.14548103439304855,0.15567927571673865,0.09971902804516364,0.0,0.20180550496904107,0.04480469748377801,79.7470599330038,78.83420704660556,27.822725999999996,-81.634654
177,0.001976639712488769,0.041734052111410604,0.0042003593890386345,0.010444743935309973,0.00990566037735849,0.007120395327942498,0.009928122192273136,0.008513027852650495,0.009973045822102426,0.018149146451033243,0.0658355795148248,0.002583108715184187,0.01844115004492363,0.00435759209344115,0.0,0.007097933513027853,0.004784366576819407,0.008984725965858042,0.0017070979335130278,0.037151841868823,0.009141958670260558,0.016958670260557054,0.11035489667565139,0.11841868823000898,0.06976639712488769,0.0,0.15932165318957772,0.08015244454145432,85.0,85.0,27.822725999999996,-81.634654
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006872466878849083,10.477432624474167,12.18972085343552,33.376825,-83.88271199999998
183,0.0,0.01088534107402032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010159651669085631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008708272859216255,0.0,0.0,0.029753265602322207,0.019593613933236574,0.009433962264150943,0.0,0.05079825834542816,0.0013143135351128875,29.76209018013276,29.4267554298304,33.376825,-83.88271199999998
185,0.0,0.04075829383886256,0.0,0.0,0.0,0.0,0.0,0.006635071090047393,0.0,0.004739336492890996,0.03933649289099526,0.0,0.0,0.0,0.0071090047393364926,0.0,0.0,0.0,0.0,0.035545023696682464,0.004739336492890996,0.0,0.0966824644549763,0.07014218009478673,0.04028436018957346,0.0,0.12037914691943127,0.0021005981019698084,39.91310207565406,39.44597104468772,33.376825,-83.88271199999998
187,0.01269691982130261,0.056195626616506,0.0,0.024453327063249472,0.0,0.0023512814483893723,0.0023512814483893723,0.014813073124853044,0.0025864095932283094,0.01434281683517517,0.06748177756877498,0.0,0.0,0.0,0.011051022807430049,0.0075241006348459915,0.003056665882906184,0.0075241006348459915,0.0,0.06183870209264049,0.02116153303550435,0.0,0.1326122736891606,0.101105102280743,0.06889254643780861,0.0,0.16482482953209499,0.004281059303320944,50.205988408608356,49.49667298645362,33.376825,-83.88271199999998
189,0.019587522023007564,0.06891905896984143,0.0,0.026945797491968078,0.004352782671779459,0.004352782671779459,0.005596434863716447,0.023629391646802778,0.0045600580371022905,0.0231112032334957,0.08861021867551042,0.001036376826614157,0.005803710229039279,0.005803710229039279,0.009431029122188827,0.008705565343558918,0.004767333402425122,0.018447507513731993,0.001347289874598404,0.07969737796662867,0.02860400041455073,0.0,0.1604311327598715,0.1280961757695098,0.0924448129339828,0.0,0.1962897709607213,0.010170756001025438,59.898801746280306,59.318947113181814,33.376825,-83.88271199999998
191,0.018657736468015308,0.07538272279934391,0.0,0.028157463094587207,0.008064516129032258,0.008679606342263531,0.013463641334062328,0.02480863860032805,0.010456533624931657,0.028499179879715692,0.10101148168398032,0.001298523783488245,0.012438490978676872,0.006219245489338436,0.005740841990158557,0.012643521049753964,0.0075861126298523785,0.019956260251503554,0.0024603608529250955,0.09144341170038273,0.029114270092946967,0.00211864406779661,0.18254510661563697,0.1506971022416621,0.10682066703116457,0.0,0.22676325861126298,0.02129839537665248,69.75746852498831,69.11675257370132,33.376825,-83.88271199999998
193,0.01097159575764964,0.07600877727660613,0.0066439107643545044,0.025539436791417774,0.01359258807753261,0.007741070340119468,0.016152627087650858,0.023101304400828963,0.015238327441180055,0.03029379495306595,0.10636352553943679,0.0,0.015116420821650616,0.006461050835060344,0.002194319151529928,0.013287821528709009,0.008411556747531392,0.0210898451785932,0.0031086187980007315,0.09624527611849323,0.023284164330123126,0.01389735462635621,0.19614775082286967,0.15226136779227112,0.11288552968426185,0.0,0.2356454955504084,0.05514561086893082,79.55972947007216,78.69650862500113,33.376825,-83.88271199999998
195,0.001564435173717489,0.05768854703083241,0.00860439345544619,0.015709536536079788,0.011863633400690958,0.006322925493774852,0.009125871846685353,0.012254742194120332,0.015709536536079788,0.02705169154553158,0.07261586598005346,0.0017599895704321752,0.011928818199595854,0.0039762727331986185,0.0,0.008408839058731504,0.005605892705821003,0.011602894205071377,0.004758490320057362,0.06544553810051496,0.010168828629163679,0.021902092432044846,0.15337983182321882,0.11068378854051235,0.07587510592529823,0.0,0.18818851443843296,0.09509380906820297,85.0,85.0,33.376825,-83.88271199999998
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005426987505052238,7.831689712180201,11.595973623713858,21.115289,-157.484404
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008902160916477442,29.673740570510212,29.533701626936992,21.115289,-157.484404
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014726022724062206,39.80005046567518,39.34801863859713,21.115289,-157.484404
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034091926878318185,50.2684926103397,49.55540198806198,21.115289,-157.484404
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015098722415795587,0.026713124274099883,0.0,0.0,0.059233449477351915,0.007614973979070782,60.129508282351246,59.50032121648873,21.115289,-157.484404
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020172910662824207,0.069164265129683,0.0,0.0,0.08501440922190202,0.015218437835574151,69.74053919986092,69.17762932961627,21.115289,-157.484404
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01917989417989418,0.07804232804232804,0.0,0.0,0.09060846560846561,0.038196042925119404,79.64849580157248,78.77377892030849,21.115289,-157.484404
213,0.0,0.005086071987480438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013693270735524257,0.07276995305164319,0.0,0.0,0.08528951486697965,0.06680785864591599,85.0,85.0,21.115289,-157.484404
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006775491658481768,12.996021871682187,12.016212336482825,44.218531999999996,-115.178681
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010366177652031182,29.497080617779833,29.43663716060942,44.218531999999996,-115.178681
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001694669993594289,39.600889603396446,39.387060856040755,44.218531999999996,-115.178681
223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04428904428904429,0.0,0.0,0.0,0.046620046620046623,0.0036996743641793733,50.2312753932107,49.472157317974585,44.218531999999996,-115.178681
225,0.0,0.03726169844020797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03986135181975736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03552859618717504,0.0,0.0,0.11005199306759099,0.08405545927209705,0.0415944540727903,0.0,0.14211438474870017,0.007754176296293735,60.26703239500694,59.50354025262657,44.218531999999996,-115.178681
227,0.02033096926713948,0.08037825059101655,0.0,0.0,0.0,0.0,0.005673758865248227,0.015602836879432624,0.0,0.01938534278959811,0.07943262411347518,0.0,0.005673758865248227,0.0,0.0,0.004728132387706856,0.0,0.0070921985815602835,0.0,0.0817966903073286,0.0,0.0,0.16217494089834517,0.11536643026004728,0.08132387706855793,0.0,0.19243498817966903,0.017349037714302542,69.69518794122503,69.09284341487269,44.218531999999996,-115.178681
229,0.014550745725718442,0.09130592942888323,0.0036376864314296106,0.0,0.014914514368861403,0.009094216078574026,0.020734812659148782,0.02400873044743543,0.011640596580574755,0.025100036376864313,0.07238995998544925,0.0,0.01600582029829029,0.010549290651145871,0.0,0.010549290651145871,0.0,0.008730447435431065,0.0,0.09421607857402692,0.0036376864314296106,0.0036376864314296106,0.17751909785376502,0.12040742088032011,0.08148417606402328,0.0,0.21389596216806112,0.04893972855061292,79.62657857602335,78.68715747383278,44.218531999999996,-115.178681
231,0.0,0.09213917525773196,0.011597938144329897,0.0,0.009664948453608248,0.008376288659793814,0.013530927835051547,0.013853092783505154,0.02222938144329897,0.028350515463917526,0.05895618556701031,0.0,0.009987113402061855,0.0035438144329896907,0.0,0.01288659793814433,0.0032216494845360823,0.0032216494845360823,0.0,0.07345360824742268,0.0,0.02802835051546392,0.16494845360824742,0.09632731958762887,0.06572164948453608,0.0,0.1955541237113402,0.08825279772281647,85.0,85.0,44.218531999999996,-115.178681
235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006266060203779488,10.80766670743952,12.263050637706781,41.28675900000001,-88.39033400000001
237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007730147575544624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04427266338721012,0.014757554462403373,0.007730147575544624,0.0,0.06324666198172874,0.001241078181192279,29.646578195133948,29.459713902083397,41.28675900000001,-88.39033400000001
239,0.0,0.021369596891694997,0.0,0.0,0.0,0.0,0.0,0.007770762506070908,0.0,0.012627489072365225,0.0305973773676542,0.0,0.0,0.0,0.006799417192812044,0.0,0.0,0.0,0.0,0.0048567265662943174,0.0,0.0,0.09033511413307431,0.06410879067508499,0.03205439533754249,0.0,0.11559009227780476,0.0018003142205998304,39.811661616482446,39.40068959226266,41.28675900000001,-88.39033400000001
241,0.0,0.044288480154888676,0.0,0.003872216844143272,0.0,0.0,0.002904162633107454,0.037512100677637945,0.0,0.03799612778315586,0.0670377541142304,0.0,0.0,0.0,0.021297192642787996,0.002420135527589545,0.0,0.0,0.0,0.041626331074540175,0.002420135527589545,0.0,0.13383349467570185,0.09849951597289448,0.06873184898354308,0.0,0.16360116166505323,0.0036739754257723686,50.26055529039417,49.54568341071444,41.28675900000001,-88.39033400000001
243,0.007128099173553719,0.052169421487603305,0.0,0.00371900826446281,0.0025826446280991736,0.003925619834710744,0.015702479338842976,0.04555785123966942,0.005785123966942148,0.05206611570247934,0.07086776859504132,0.0010330578512396695,0.011570247933884297,0.008264462809917356,0.017665289256198348,0.007644628099173554,0.0,0.006611570247933884,0.0,0.050929752066115705,0.005371900826446281,0.0,0.14256198347107438,0.11539256198347107,0.07820247933884297,0.0,0.17985537190082646,0.00879391678608954,59.999389611788104,59.40686112511548,41.28675900000001,-88.39033400000001
245,0.00959108288510142,0.06597109714211652,0.000648046140885231,0.008683818287862096,0.011340807465491543,0.005573196811612987,0.026634696390382996,0.05430626660618236,0.015164279696714406,0.06992417860151642,0.0903376320394012,0.0016849199663016006,0.023783293370487978,0.012507290519084958,0.01315533665997019,0.008489404445596526,0.003888276845311386,0.010498347482340742,0.0,0.068757695547923,0.011600025921845636,0.004406713758019571,0.18197135636057288,0.14464389864558355,0.10161363489080423,0.0,0.22513122934352925,0.018420402146875858,69.72785211216488,69.05598312292257,41.28675900000001,-88.39033400000001
247,0.004437635374293412,0.06318347509113001,0.004543293359395636,0.006022505150826774,0.018859950340747,0.008082835860320143,0.027946537059538274,0.04553859157905859,0.021448570975751494,0.06725130751756564,0.09329600084526388,0.0017433567541866976,0.029003116910560515,0.01341856410798246,0.004807438322151196,0.011675207353795763,0.00412066141898674,0.012573300227164668,0.0007396058957155687,0.06529663479317449,0.011041259443182419,0.019282582281155897,0.19219187490094564,0.15304559142057161,0.10618627502773523,0.0,0.23915684927888425,0.048753149993717666,79.69035517878534,78.84896289755592,41.28675900000001,-88.39033400000001
249,0.0015380256607439187,0.060549641801918484,0.01149471809608613,0.006192577002468936,0.02100619257700247,0.008378192415105032,0.01914437204031246,0.025701218278220746,0.026308333670619664,0.06233051361962197,0.0732990650422957,0.0031165256809810985,0.02497267980734205,0.007244910349293723,0.0,0.009794794997369167,0.0033593718379406647,0.01068523090622091,0.0015380256607439187,0.046950257012182785,0.0056259359695632815,0.033877038895859475,0.18755818189177156,0.12360869389241916,0.08135346258145465,0.0,0.22985388756222933,0.08374742418527603,85.0,85.0,41.28675900000001,-88.39033400000001
